epoch,loss,lr,val_loss
0,5.15317754806,0.0020000000949949026,3.95553996537
1,2.73590199114,0.0020000000949949026,2.29278451357
2,2.49165229879,0.0020000000949949026,2.89208271565
3,2.38223212185,0.0020000000949949026,2.31369316447
4,2.30054750345,0.0020000000949949026,2.70421607328
5,2.24708893675,0.0020000000949949026,2.36753201747
6,2.12899665914,0.0004000000189989805,1.89692341757
7,2.09126072777,0.0004000000189989805,1.89439361523
8,2.07604049185,0.0004000000189989805,1.86791171041
9,2.06926785018,0.0004000000189989805,1.86065958533
10,2.05784016391,0.0004000000189989805,1.86811672375
11,2.03099592141,0.0004000000189989805,1.84717165943
12,2.0268297235,0.0004000000189989805,1.83854677476
13,2.01428147291,0.0004000000189989805,1.885812152
14,1.99884084366,0.0004000000189989805,1.8123117074
15,1.9960788283,0.0004000000189989805,1.88371432657
16,1.98378040349,0.0004000000189989805,1.82428085062
17,1.96161259508,0.0004000000189989805,1.83409143455
18,1.95787232523,0.0004000000189989805,1.86421780185
19,1.9409528514,8.000000525498763e-05,1.81893409783
20,1.91595933711,8.000000525498763e-05,1.82084649867
21,1.93087297486,8.000000525498763e-05,1.7979985576
22,1.90969943417,8.000000525498763e-05,1.79989434293
23,1.91634586385,8.000000525498763e-05,1.79963833858
24,1.91319095215,8.000000525498763e-05,1.79383558144
25,1.90687106324,8.000000525498763e-05,1.78625237068
26,1.89792414906,8.000000525498763e-05,1.78506131705
27,1.9074223659,8.000000525498763e-05,1.770537262
28,1.92462493911,8.000000525498763e-05,1.80233312264
29,1.91559293588,8.000000525498763e-05,1.79113009124
30,1.88375290607,8.000000525498763e-05,1.7689794743
31,1.89770645414,8.000000525498763e-05,1.76206974057
32,1.88882960233,8.000000525498763e-05,1.81012137513
33,1.89038731225,8.000000525498763e-05,1.77952341195
34,1.88028146614,8.000000525498763e-05,1.78047507543
35,1.89779155456,8.000000525498763e-05,1.77365340418
36,1.8879591108,1.9999999494757503e-05,1.78706153845
37,1.87369210163,1.9999999494757503e-05,1.78142834103
38,1.87892892895,1.9999999494757503e-05,1.78596418157
39,1.87627711723,1.9999999494757503e-05,1.7823764553
40,1.8793376568,1.9999999494757503e-05,1.78170204468
41,1.88189049018,1.9999999494757503e-05,1.78176217856
42,1.88112332464,1.9999999494757503e-05,1.77915567705
43,1.87840116779,1.9999999494757503e-05,1.78246634653
44,1.87474567208,1.9999999494757503e-05,1.78352299191
45,1.88966077869,1.9999999494757503e-05,1.78422758736
46,1.87360390504,1.9999999494757503e-05,1.7867566893
47,1.87845415919,1.9999999494757503e-05,1.7804981767
48,1.88391623676,1.9999999494757503e-05,1.77703051864
49,1.87751842272,1.9999999494757503e-05,1.7861781426
50,1.87172865342,1.9999999494757503e-05,1.77349430606
51,1.87124326759,1.9999999494757503e-05,1.77910532052
52,1.87420659017,1.9999999494757503e-05,1.77835577137
53,1.87992667127,1.9999999494757503e-05,1.77282564151
54,1.87808713695,1.9999999494757503e-05,1.77259030447
55,1.87303855576,1.9999999494757503e-05,1.77971732136
56,1.87063265927,1.9999999494757503e-05,1.78070385901
57,1.8676119253,1.9999999494757503e-05,1.77666255624
58,1.87617359,1.9999999494757503e-05,1.77759320526
59,1.86948622784,1.9999999494757503e-05,1.78094107065
60,1.88236216973,1.9999999494757503e-05,1.78380057576
61,1.87295180354,1.9999999494757503e-05,1.77913026583
62,1.86466815915,1.9999999494757503e-05,1.78171582012
63,1.86851346949,1.9999999494757503e-05,1.77170056607
64,1.8756632813,1.9999999494757503e-05,1.78676539725
65,1.86481266977,1.9999999494757503e-05,1.77799284196
66,1.86829599707,1.9999999494757503e-05,1.77767129477
67,1.87176349822,1.9999999494757503e-05,1.77504662498
68,1.87535679324,1.9999999494757503e-05,1.7786203077
69,1.86836050753,1.9999999494757503e-05,1.77154321286
70,1.86216389581,1.9999999494757503e-05,1.77565721627
71,1.85995192158,1.9999999494757503e-05,1.77014013437
72,1.87620648369,1.9999999494757503e-05,1.77194430627
73,1.87023964835,1.9999999494757503e-05,1.77310403843
74,1.85641797708,1.9999999494757503e-05,1.76543750038
75,1.86830479554,1.9999999494757503e-05,1.77054609659
76,1.8550334926,1.9999999494757503e-05,1.7782680246
77,1.86425194448,1.9999999494757503e-05,1.77411368216
78,1.8469821348,1.9999999494757503e-05,1.77074101513
79,1.8499935735,1.9999999494757503e-05,1.77096421334
