epoch,loss,lr,val_loss
0,4.85878283482,0.0020000000949949026,2.53863934021
1,2.77528289094,0.0020000000949949026,4.32772002727
2,2.51564293644,0.0020000000949949026,1.95832464678
3,2.41336236937,0.0020000000949949026,2.69734286301
4,2.33330051946,0.0020000000949949026,2.1936587973
5,2.28379015579,0.0020000000949949026,2.98000634022
6,2.22792077751,0.0020000000949949026,2.09546812637
7,2.12939436065,0.0004000000189989805,2.40306325011
8,2.09773708304,0.0004000000189989805,1.91514253573
9,2.08679669485,0.0004000000189989805,2.01417297016
10,2.05937200823,0.0004000000189989805,1.94439527491
11,2.06828382162,0.0004000000189989805,1.95156176012
12,2.0531073409,0.0004000000189989805,1.922856199
13,2.02960433927,8.000000525498763e-05,1.91051420144
14,2.00978802028,8.000000525498763e-05,1.88741926221
15,2.00536163675,8.000000525498763e-05,1.85901211033
16,2.008025431,8.000000525498763e-05,1.87210091872
17,2.00936888292,8.000000525498763e-05,1.89599513658
18,2.00959672797,8.000000525498763e-05,1.89576147939
19,1.99678112707,8.000000525498763e-05,1.85054724077
20,1.99608847771,8.000000525498763e-05,1.86669265307
21,2.01135625294,8.000000525498763e-05,1.89440729155
22,1.99246127416,8.000000525498763e-05,1.85137014511
23,1.99682854683,8.000000525498763e-05,1.87226819905
24,1.97203663518,1.9999999494757503e-05,1.86346396247
25,1.98513924738,1.9999999494757503e-05,1.86355513574
26,1.98683752554,1.9999999494757503e-05,1.86574895784
27,1.98519706036,1.9999999494757503e-05,1.8677602168
28,1.97598916613,1.9999999494757503e-05,1.86883605968
29,1.95909539773,1.9999999494757503e-05,1.86669477438
30,1.9705977245,1.9999999494757503e-05,1.86679483421
31,1.98333797886,1.9999999494757503e-05,1.85429125216
32,1.96740755002,1.9999999494757503e-05,1.86338272243
33,1.98607708106,1.9999999494757503e-05,1.85351958947
34,1.9819734501,1.9999999494757503e-05,1.85691499186
35,1.96217071672,1.9999999494757503e-05,1.86040189851
36,1.96749203108,1.9999999494757503e-05,1.85926327426
37,1.97545914155,1.9999999494757503e-05,1.85143466572
38,1.98177532943,1.9999999494757503e-05,1.85751476218
39,1.96724710821,1.9999999494757503e-05,1.85136612955
40,1.97012064356,1.9999999494757503e-05,1.85753632814
41,1.98011593773,1.9999999494757503e-05,1.85375634305
42,1.96885978528,1.9999999494757503e-05,1.8625516612
43,1.95648277912,1.9999999494757503e-05,1.85210199408
44,1.96393569412,1.9999999494757503e-05,1.85467350483
45,1.9548334706,1.9999999494757503e-05,1.8577220798
46,1.96032788243,1.9999999494757503e-05,1.85569794099
47,1.96145175088,1.9999999494757503e-05,1.85914650985
48,1.96386535278,1.9999999494757503e-05,1.85755832379
49,1.97050350881,1.9999999494757503e-05,1.85802606829
