epoch,loss,lr,val_loss
0,21.546296855,0.0020000000949949026,28.4950915699
1,4.39165526083,0.0020000000949949026,27.4555568676
2,3.59963553991,0.0020000000949949026,18.9717695126
3,3.48320068807,0.0020000000949949026,8.41651243922
4,3.27398104851,0.0020000000949949026,3.33875638595
5,3.15079908406,0.0020000000949949026,2.51334615861
6,2.80696216215,0.0020000000949949026,3.92464135188
7,2.91491120202,0.0020000000949949026,3.31183591063
8,2.97609748334,0.0020000000949949026,3.64178698461
9,2.76263762743,0.0020000000949949026,2.81123666199
10,2.35609247047,0.0004000000189989805,2.83331999508
11,2.42802402126,0.0004000000189989805,2.5387472854
12,2.36304763123,0.0004000000189989805,2.45747805412
13,2.47623110909,0.0004000000189989805,2.57113557328
14,2.39376274483,0.0004000000189989805,2.43236273793
15,2.12192954511,0.0004000000189989805,2.40376770899
16,2.1137147238,0.0004000000189989805,2.46189598978
17,2.13960552827,0.0004000000189989805,2.53747256956
18,1.96594243216,0.0004000000189989805,2.56471827751
19,2.11063752463,0.0004000000189989805,2.42192835058
20,2.29101477613,8.000000525498763e-05,2.50042757961
21,1.94445404858,8.000000525498763e-05,2.52710051314
22,1.95144921956,8.000000525498763e-05,2.57638626979
23,1.93845665062,1.9999999494757503e-05,2.5788300842
24,2.37789467971,1.9999999494757503e-05,2.58538815229
25,2.16681584421,1.9999999494757503e-05,2.56242373586
26,2.07249509721,1.9999999494757503e-05,2.57083762196
27,2.05719254392,1.9999999494757503e-05,2.55167100489
28,2.34703885788,1.9999999494757503e-05,2.58168849384
29,1.90254492506,1.9999999494757503e-05,2.55033796242
30,2.05934621497,1.9999999494757503e-05,2.59816142289
31,2.11487633579,1.9999999494757503e-05,2.58034206103
32,2.025723046,1.9999999494757503e-05,2.53324678145
33,1.84049987793,1.9999999494757503e-05,2.54848387651
34,1.90558418686,1.9999999494757503e-05,2.56830001415
35,2.13910923074,1.9999999494757503e-05,2.58261746214
36,2.00208565604,1.9999999494757503e-05,2.54940066202
37,2.13290033006,1.9999999494757503e-05,2.53977212632
38,2.01506464713,1.9999999494757503e-05,2.53164873602
39,2.0070284116,1.9999999494757503e-05,2.52727428193
40,1.96494716297,1.9999999494757503e-05,2.522444205
41,2.24942618761,1.9999999494757503e-05,2.51585565192
42,2.0451996012,1.9999999494757503e-05,2.50078177175
43,1.97256041097,1.9999999494757503e-05,2.51030670435
44,2.1991468227,1.9999999494757503e-05,2.51252704694
45,2.08746576353,1.9999999494757503e-05,2.53993524485
46,1.90906305104,1.9999999494757503e-05,2.58726058773
47,1.98688590963,1.9999999494757503e-05,2.53694444032
48,2.21732638432,1.9999999494757503e-05,2.51915965024
49,2.0931471774,1.9999999494757503e-05,2.53672828993
50,1.76194561095,1.9999999494757503e-05,2.52638138161
51,1.87072869677,1.9999999494757503e-05,2.5367366882
52,1.87156285034,1.9999999494757503e-05,2.51336388622
53,1.95025282771,1.9999999494757503e-05,2.51232680728
54,2.04329514765,1.9999999494757503e-05,2.51031346662
55,1.8918325115,1.9999999494757503e-05,2.50325342998
56,1.90482229016,1.9999999494757503e-05,2.5098163569
57,2.22261956236,1.9999999494757503e-05,2.51453386219
58,2.12537345039,1.9999999494757503e-05,2.50319510532
59,2.10149805537,1.9999999494757503e-05,2.51994650542
60,2.09802619966,1.9999999494757503e-05,2.54468845625
61,2.00027585554,1.9999999494757503e-05,2.51549956776
62,1.95365701621,1.9999999494757503e-05,2.50496683564
63,1.96525396532,1.9999999494757503e-05,2.49256167523
64,2.0137472454,1.9999999494757503e-05,2.51769658061
65,2.00941541955,1.9999999494757503e-05,2.54004905279
66,2.00966197929,1.9999999494757503e-05,2.52745960419
67,1.98676552135,1.9999999494757503e-05,2.52007463789
68,1.70667215276,1.9999999494757503e-05,2.54222426465
69,1.97783715122,1.9999999494757503e-05,2.53639885221
70,1.84782551322,1.9999999494757503e-05,2.52064488897
71,2.28314732283,1.9999999494757503e-05,2.51750031879
72,1.64802560134,1.9999999494757503e-05,2.5215189424
73,2.10281447177,1.9999999494757503e-05,2.51736052128
74,1.86830006966,1.9999999494757503e-05,2.52760108589
75,2.00318713852,1.9999999494757503e-05,2.5578934758
76,2.05857581664,1.9999999494757503e-05,2.5490860232
77,2.18803611081,1.9999999494757503e-05,2.52390856138
78,1.7874555614,1.9999999494757503e-05,2.51713698761
79,1.92108867981,1.9999999494757503e-05,2.51424814689
80,2.00098596737,1.9999999494757503e-05,2.53137670835
81,2.11447129407,1.9999999494757503e-05,2.51299638003
82,2.03426279428,1.9999999494757503e-05,2.53056179953
83,2.04052556303,1.9999999494757503e-05,2.52533747101
84,1.86693908487,1.9999999494757503e-05,2.5219747245
85,1.74261175494,1.9999999494757503e-05,2.52333667144
86,1.82188042398,1.9999999494757503e-05,2.51635613584
87,2.09070869418,1.9999999494757503e-05,2.5189177429
88,1.97389141413,1.9999999494757503e-05,2.54103182798
89,2.12680504785,1.9999999494757503e-05,2.52236484948
90,2.23341531195,1.9999999494757503e-05,2.52842614186
91,1.9550674276,1.9999999494757503e-05,2.53201290457
92,2.08493779867,1.9999999494757503e-05,2.54872768948
93,1.85439021378,1.9999999494757503e-05,2.52999998038
94,1.76771506984,1.9999999494757503e-05,2.51340192233
95,1.87102912983,1.9999999494757503e-05,2.51335040535
96,1.96210012724,1.9999999494757503e-05,2.52391143782
97,1.74151569801,1.9999999494757503e-05,2.5239266964
98,1.74657373463,1.9999999494757503e-05,2.50623182295
99,1.76690417332,1.9999999494757503e-05,2.51025807898
100,1.7227945581,1.9999999494757503e-05,2.52540964728
101,2.29860372814,1.9999999494757503e-05,2.52568136359
102,1.97787212714,1.9999999494757503e-05,2.55162310674
103,1.96052019282,1.9999999494757503e-05,2.5598882641
104,1.83826668228,1.9999999494757503e-05,2.51921511353
105,2.02547471951,1.9999999494757503e-05,2.50235247947
106,1.9327726303,1.9999999494757503e-05,2.49196447031
107,1.72324861755,1.9999999494757503e-05,2.50455933563
108,2.01429880233,1.9999999494757503e-05,2.54811263226
109,1.78892593331,1.9999999494757503e-05,2.55093309851
110,1.74479079683,1.9999999494757503e-05,2.54542133337
111,1.88273044995,1.9999999494757503e-05,2.53807922495
112,2.10157910939,1.9999999494757503e-05,2.53182940432
113,2.06551077864,1.9999999494757503e-05,2.52984141266
114,1.93538143696,1.9999999494757503e-05,2.54769579113
115,1.74819561326,1.9999999494757503e-05,2.56284508053
116,1.97065852632,1.9999999494757503e-05,2.54824726852
117,1.9233233099,1.9999999494757503e-05,2.54082589297
118,1.86993156859,1.9999999494757503e-05,2.542180868
119,1.96997902507,1.9999999494757503e-05,2.54312922062
120,1.9702700239,1.9999999494757503e-05,2.54611636769
121,2.02317605307,1.9999999494757503e-05,2.54743368666
122,1.83762764407,1.9999999494757503e-05,2.53289347626
123,1.88543894439,1.9999999494757503e-05,2.53504839547
124,1.72465012929,1.9999999494757503e-05,2.55033404982
125,1.87457019025,1.9999999494757503e-05,2.54390485087
126,1.79481022786,1.9999999494757503e-05,2.54549604179
127,1.7848636842,1.9999999494757503e-05,2.54729949919
128,1.83015791226,1.9999999494757503e-05,2.56707523497
129,1.86400380196,1.9999999494757503e-05,2.56932718388
130,2.03548272145,1.9999999494757503e-05,2.56306438366
131,2.05878472678,1.9999999494757503e-05,2.55141018048
132,1.94026231591,1.9999999494757503e-05,2.57800785278
133,2.16722429104,1.9999999494757503e-05,2.57562580557
134,1.81898407272,1.9999999494757503e-05,2.57164701283
135,1.96815910881,1.9999999494757503e-05,2.5829380656
136,2.0372727664,1.9999999494757503e-05,2.57246422434
137,1.94960504923,1.9999999494757503e-05,2.54379905684
