epoch,loss,lr,val_loss
0,23.7857763409,0.0020000000949949026,27.3293989489
1,7.27281000675,0.0020000000949949026,25.7587318856
2,5.40076713772,0.0020000000949949026,18.3123208355
3,4.6519024311,0.0020000000949949026,5.48274128811
4,4.72038738719,0.0020000000949949026,3.32767706649
5,4.06697530275,0.0020000000949949026,2.93749352537
6,4.08159078172,0.0020000000949949026,3.90492159732
7,4.0142125472,0.0020000000949949026,5.77590111301
8,3.8625857734,0.0020000000949949026,7.24466946325
9,3.67944297773,0.0020000000949949026,4.52607189345
10,3.80933225897,0.0004000000189989805,3.82332036259
11,3.21820301975,0.0004000000189989805,3.41631177749
12,3.18204870765,0.0004000000189989805,3.35788825687
13,3.59607311395,8.000000525498763e-05,3.30228137031
14,3.40198563132,8.000000525498763e-05,3.28676392256
15,3.18819928519,8.000000525498763e-05,3.10797558263
16,3.48768070941,1.9999999494757503e-05,3.13686931393
17,3.1212328965,1.9999999494757503e-05,3.15966999308
18,3.4119669413,1.9999999494757503e-05,3.14897147397
19,3.10899985492,1.9999999494757503e-05,3.14229727014
20,3.34128791858,1.9999999494757503e-05,3.15414023424
21,3.53983647745,1.9999999494757503e-05,3.15333684548
22,3.48685120881,1.9999999494757503e-05,3.14864615356
23,3.12932805439,1.9999999494757503e-05,3.13033064859
24,3.45254725676,1.9999999494757503e-05,3.17049393225
25,3.36627464111,1.9999999494757503e-05,3.16540059243
26,3.04189685063,1.9999999494757503e-05,3.16623307991
27,3.2379612486,1.9999999494757503e-05,3.16313071602
28,3.06907176011,1.9999999494757503e-05,3.16527326284
29,3.89948871634,1.9999999494757503e-05,3.17906689638
30,2.86647696547,1.9999999494757503e-05,3.17313441851
31,3.48964772644,1.9999999494757503e-05,3.17079134276
32,2.99111370813,1.9999999494757503e-05,3.1779383105
33,3.45839762426,1.9999999494757503e-05,3.15284920501
34,3.19203444016,1.9999999494757503e-05,3.149391748
35,2.99517246131,1.9999999494757503e-05,3.15961360219
36,3.72565186941,1.9999999494757503e-05,3.18091423862
37,2.96955455878,1.9999999494757503e-05,3.1423294564
38,3.29352711933,1.9999999494757503e-05,3.11026054348
39,3.26409842418,1.9999999494757503e-05,3.08647412
40,3.54704238382,1.9999999494757503e-05,3.0855539588
41,3.24105659073,1.9999999494757503e-05,3.10290415613
42,3.11786711085,1.9999999494757503e-05,3.13020898176
43,3.28480815363,1.9999999494757503e-05,3.13735716339
44,3.02693408575,1.9999999494757503e-05,3.12769047634
45,3.42146110709,1.9999999494757503e-05,3.08579774254
46,3.11272375575,1.9999999494757503e-05,3.0482415604
47,3.12976304712,1.9999999494757503e-05,3.08549862889
48,3.24452255934,1.9999999494757503e-05,3.06625765128
49,3.32353401817,1.9999999494757503e-05,3.12256974366
50,3.32099692201,1.9999999494757503e-05,3.13554520828
51,3.27479034728,1.9999999494757503e-05,3.13828936002
52,3.42297981598,1.9999999494757503e-05,3.17941255301
53,3.3683220755,1.9999999494757503e-05,3.11517739129
54,2.82620881591,1.9999999494757503e-05,3.12765998237
55,2.81998584821,1.9999999494757503e-05,3.15702087486
56,3.39955552332,1.9999999494757503e-05,3.1939496113
57,3.40565943281,1.9999999494757503e-05,3.16468790359
58,3.09164188458,1.9999999494757503e-05,3.15676086794
59,3.25554707024,1.9999999494757503e-05,3.12290271212
60,3.02297980095,1.9999999494757503e-05,3.15166665053
61,3.17391509102,1.9999999494757503e-05,3.15959539768
62,3.07694263685,1.9999999494757503e-05,3.15730275242
63,3.54624098649,1.9999999494757503e-05,3.20255379128
64,3.64948021711,1.9999999494757503e-05,3.25654456119
65,3.14636601546,1.9999999494757503e-05,3.23636184053
66,2.94111911718,1.9999999494757503e-05,3.25122859975
67,3.22074398104,1.9999999494757503e-05,3.22970049886
68,3.23111517787,1.9999999494757503e-05,3.23750165328
69,3.13995354341,1.9999999494757503e-05,3.24817910097
70,3.00403681256,1.9999999494757503e-05,3.2693414677
71,3.31283138436,1.9999999494757503e-05,3.26796687275
72,3.41144196978,1.9999999494757503e-05,3.28396635857
73,3.40400665671,1.9999999494757503e-05,3.24091164889
74,3.51392321709,1.9999999494757503e-05,3.21870526262
75,3.11285385457,1.9999999494757503e-05,3.19659845392
76,3.16131954315,1.9999999494757503e-05,3.2437164017
77,3.11294698279,1.9999999494757503e-05,3.22293430505
78,3.16562060122,1.9999999494757503e-05,3.22675432962
