epoch,loss,lr,val_loss
0,2.06119302647,0.0010000000474974513,3.1825780809
1,1.56181697269,0.0010000000474974513,2.78172064224
2,1.41626443269,0.0010000000474974513,2.60376462024
3,1.29985588549,0.0010000000474974513,2.55604277381
4,1.20742929899,0.0010000000474974513,2.46179902231
5,1.15240814005,0.0010000000474974513,2.38463151628
6,1.17157473014,0.0010000000474974513,2.33668281928
7,1.02105963492,0.0010000000474974513,2.32166573064
8,0.951726592286,0.0010000000474974513,2.26569290964
9,0.893264243018,0.0010000000474974513,2.28901068089
10,0.958894289457,0.0010000000474974513,2.24674413011
11,0.92382976118,0.0010000000474974513,2.23350415061
12,0.858820591872,0.0010000000474974513,2.22068469837
13,0.865087257418,0.0010000000474974513,2.21689555749
14,0.837450620892,0.0010000000474974513,2.19573672546
15,0.829990401373,0.0010000000474974513,2.22654526348
16,0.781816398923,0.0010000000474974513,2.227054475
17,0.719447850308,0.0010000000474974513,2.21842184285
18,0.678758996747,0.0010000000474974513,2.20903693911
19,0.708520649772,0.00020000000949949026,2.22092566867
20,0.786535621781,0.00020000000949949026,2.22364287912
21,0.658549655925,0.00020000000949949026,2.2419689227
22,0.829336075556,4.0000002627493814e-05,2.24101893074
23,0.714004713755,4.0000002627493814e-05,2.24264610632
24,0.689296728744,4.0000002627493814e-05,2.25106482595
25,0.751691078528,1.9999999494757503e-05,2.25346470771
26,0.706370656525,1.9999999494757503e-05,2.25715927473
27,0.6769882017,1.9999999494757503e-05,2.26135270263
28,0.683239594702,1.9999999494757503e-05,2.260676839
29,0.665685279575,1.9999999494757503e-05,2.26375504393
30,0.656117015706,1.9999999494757503e-05,2.26462906066
31,0.701852222502,1.9999999494757503e-05,2.26518959811
32,0.682305380538,1.9999999494757503e-05,2.26769237459
33,0.654463821715,1.9999999494757503e-05,2.27216847473
34,0.743292051357,1.9999999494757503e-05,2.27542861237
35,0.645615273561,1.9999999494757503e-05,2.28118168936
36,0.687629568708,1.9999999494757503e-05,2.2844645407
37,0.733980897145,1.9999999494757503e-05,2.2905348175
38,0.650339322649,1.9999999494757503e-05,2.29428311842
39,0.716974127424,1.9999999494757503e-05,2.29569090726
40,0.679619032821,1.9999999494757503e-05,2.2982085113
41,0.7048803343,1.9999999494757503e-05,2.30037872013
42,0.711548865715,1.9999999494757503e-05,2.29862616513
43,0.678854274007,1.9999999494757503e-05,2.29906897337
44,0.668707452851,1.9999999494757503e-05,2.29982646835
45,0.63568545152,1.9999999494757503e-05,2.29873762012
46,0.721209648328,1.9999999494757503e-05,2.29898660049
47,0.669464171588,1.9999999494757503e-05,2.30194463155
48,0.685777390833,1.9999999494757503e-05,2.30546578746
49,0.752475938299,1.9999999494757503e-05,2.30492687721
50,0.700963572159,1.9999999494757503e-05,2.301134281
51,0.723381397052,1.9999999494757503e-05,2.30132860354
52,0.715836650504,1.9999999494757503e-05,2.30045428147
